audio_pcm_loudness_sma_kurtosis,audio_mfcc_sma[3]_linregc2,audio_mfcc_sma[3]_skewness,audio_mfcc_sma[3]_quartile3,audio_mfcc_sma[4]_max,audio_mfcc_sma[4]_minPos,audio_mfcc_sma[5]_iqr1-3,audio_mfcc_sma[6]_skewness,audio_mfcc_sma[7]_kurtosis,audio_mfcc_sma[9]_maxPos,audio_mfcc_sma[11]_skewness,audio_mfcc_sma[11]_quartile3,audio_mfcc_sma[12]_kurtosis,audio_mfcc_sma[12]_quartile1,audio_mfcc_sma[12]_iqr1-2,audio_lspFreq_sma[1]_maxPos,audio_lspFreq_sma[1]_amean,audio_lspFreq_sma[1]_quartile1,audio_F0_sma_skewness,audio_pcm_intensity_sma_de_skewness,audio_pcm_loudness_sma_de_kurtosis,audio_mfcc_sma_de[1]_linregc2,audio_mfcc_sma_de[4]_maxPos,audio_mfcc_sma_de[6]_linregc2,audio_mfcc_sma_de[8]_max,audio_mfcc_sma_de[11]_skewness,audio_lspFreq_sma_de[0]_maxPos,audio_lspFreq_sma_de[4]_linregc2,audio_lspFreq_sma_de[7]_kurtosis,audio_voiceProb_sma_de_max,BERT_87,BERT_213,BERT_323,BERT_356,BERT_439,BERT_468,BERT_481,BERT_482,BERT_485,BERT_519,BERT_536,BERT_555,BERT_585,BERT_599,BERT_612,BERT_661,BERT_663,BERT_703,BERT_712,BERT_732,Label
0.1846368482031875,0.4765607526019354,-0.7609250796756007,0.9538123589468546,0.7995219876166889,0.9926660895574375,0.7238676595076763,1.3616168617581406,1.4230649510268725,-0.07167312653611227,-1.8292378916721015,0.02752808751706213,0.9907974273659186,-1.7003823345969498,1.7519796555459592,1.1662017549226027,1.5971607043270495,1.4035218139576484,0.6316872873160317,-0.474695361552422,-0.013158864968391323,0.4440103400302437,-0.6015748773929482,0.9758879296933606,1.5174109707527892,0.6199789964137371,1.314592155168467,1.3142583877607823,0.8947132966589335,1.489234653426657,0.19165290843368882,0.3566421758204011,1.5267077393607484,-0.7467469199667325,-0.4999823117713652,-0.2688058330155836,-0.607885611888171,-1.273724431718821,-0.40252166500110814,-0.16565982812791777,-0.2867711806118507,0.568155946680583,0.20376928367479574,-0.6161670186510434,0.8291116157810405,1.2169429372467084,-1.6276013687690416,-0.7753615104759891,-1.5374506673156723,0.170054008707092,0
0.4002504921265059,1.5286392000268572,-0.19024111719631,1.1465862432387883,0.8381380368510636,0.24139576185144732,0.05847591323943985,0.7784180118905699,1.6432850221392428,0.8412707632348951,-0.2680298498295413,1.0350470879164637,1.6769647511550547,-0.7725720087224738,0.8189386175823582,0.05871679561784397,1.7924911293558778,1.9901711541192233,0.22808455754532445,-0.9012229516500713,-0.010098622260586216,0.9643254447246121,-0.4759791176583541,0.9278496052718936,0.8412579068754471,1.2608691995037542,0.9213887769101374,-0.6051648448940515,1.0531162109159233,1.4721826691869082,-2.5230820682527564,2.9018688256840663,-1.4344246152182323,1.111087861164043,-2.0247037110553276,0.38966179699724723,-1.3155820122492305,-1.8515778399857978,-0.5790257462590683,0.5271244702042291,-2.060185415217287,3.074229067078945,-2.046811966168952,0.14978930339440477,-0.25800888967400504,-0.06986217254097106,-0.8411752918965272,-1.1967009833401978,0.9979203754345144,0.19026969548561012,0
0.1875775611661931,-0.32133989509264527,-1.6924157774535122,1.4009114799746352,1.0726778191310873,1.8093878932551781,1.4130244981912339,1.0475305498255785,1.1872891538011507,0.8742723497859338,-1.18695405744235,-0.44741487522540524,1.037793675339828,-1.6102855768213125,1.3562152636432487,-0.36861836817650184,1.481473490158298,1.1946127566063562,-0.6477115549868347,-0.39939609084538547,0.015478390587008322,1.290018010434048,1.4626323051627432,0.5355401376632302,1.0597946838878103,-0.41493536550106425,0.7773251449726842,-0.7968967828178735,0.7719858525784838,1.4917921772378002,-0.021829974397120817,-0.40044585239164,0.8016796906358223,-1.219457657470918,0.6620006129743647,-1.7087514976975007,0.6454252829013574,-0.5405078586790664,-1.5851751550248065,-0.008476548596234193,1.0008139281776303,-0.8686290941240006,0.41407683203233336,-0.1502912060814427,-0.03896785420219231,-0.9573861336686486,0.6113245547527159,0.060260461581701945,1.3800520185552223,0.017736264328661308,0
0.3122932801710216,0.8980243641893111,-2.0856429564353687,1.3437688360934485,0.6622342158793654,1.0643895340748029,1.2517822162466132,-0.01183664213252104,1.416730800418549,1.3779215627182633,-1.0671858405524852,-0.09627267011733143,1.4330879474489802,-1.4175151574301041,1.1525244374355397,0.9791769020310293,1.5472342353181243,1.3656240101005679,-0.6522996390917015,-0.3287988096625619,0.084177218492349,0.04090488892879,0.10112902843279852,-0.5002807420071332,1.2224194624010098,-0.19366859456223656,0.480939934504177,-0.7049475566168407,1.3361226071546493,1.4123510334466352,0.6402095263424055,-0.06388674034765904,0.10499612708510396,-0.6635446926847103,0.3441582741817512,-1.3885508512297,1.7884655968065708,0.3990804348450279,0.2183667301864824,0.20648317985314874,-0.2695309089348466,0.926651991872762,0.9646625445104717,1.5448738025561903,-0.786036139684225,-0.87042762898112,0.4175622630579245,-0.5656744108972472,-0.4528661269504127,0.8261685609489219,0
0.17648808012114747,-0.7997553475449705,0.44523278633931473,-0.06720200445823514,1.3750300329122116,-0.4554338790522054,0.6864683642446658,0.34033833782367023,1.3789648099245908,0.8855228906556061,0.5225762541541327,0.0029795065552950493,1.1429259570133126,-2.40901523381494,1.763786805729728,-0.3833109451321231,0.8780557590876843,0.8594168857186665,1.880052887880416,-0.4750673058870549,-0.04816194213959583,0.7720631692450335,1.6639042656052059,0.6724522439034583,1.4307501162619758,0.9270903689223255,-0.13467747200846628,-0.14684235952861185,1.4086918759611522,1.3533992881253274,-1.5203772770514732,-1.0738510764129703,1.9478791612417412,2.079058238383631,-1.412202521311706,0.31358678833385445,-0.18746424393409916,-1.6176330161992571,0.07550592842371806,-0.27420819497384297,-0.7947898521068716,-0.5563414659247469,-2.621147397331624,1.7204052320291932,0.7829515740411687,-0.6144664223032553,-1.007952366524185,-0.6704607235908826,1.3761828769532842,1.7556470812519884,0
0.2638766263023754,-1.5934077336568289,-0.9670613718102712,-0.3458586346229141,1.0595144309272972,-0.47929523486521153,1.1838582645217646,0.08362549262680809,1.3000545890391264,0.6934386562074012,-1.2700816966179342,-1.2608058091692476,1.0723317549730589,-1.5680602873312774,1.0754998268002964,-0.3484977792314731,0.9524640906035491,0.89687927940142,1.308984890843217,-0.2200157064927317,-0.012765973459321277,0.3523518540370412,1.2472481727812117,0.22698906400098454,1.023707742272881,-1.8770984474651715,-0.19323382058127167,0.14470610676563328,1.4441250471159908,0.9973065402706154,-1.2207260115349998,-0.36164854238093846,0.6746275007511804,1.512882251755314,0.08970552187042767,-1.2601473935899519,-0.813938486518174,0.32013629143982114,0.629903567098437,1.9005648992672062,-0.06853537242239638,-0.28506895705732116,-0.42805725173785725,0.48036402930926975,1.946879987132219,1.9283472917480016,-0.9054671843371939,1.6369841464997696,0.9260925654402115,-0.7400138563459177,0
0.13694755318724966,-0.4871207374884956,-0.20202489939272128,0.8649720044049292,0.8910742551301014,1.3057070075247956,2.496992208016405,0.3705397865228036,1.1131721527074072,1.743164121751691,-0.3860096775026825,-0.4061925498509219,1.627688832490971,-1.3409236982910424,1.2541373092296517,-0.3494071843815309,0.9340304714721782,0.830311018073962,0.27479069300652087,-0.47725302840484973,-0.06506164885882533,-0.8802487918391559,2.3001601487305994,1.8066068512379976,1.589949623166905,-0.20636715280676965,1.739350899046586,0.14019810105627642,1.4600740741426157,0.9094808805161522,0.47338768047355645,0.6039221107398706,0.3366263895228657,-0.24377628909612684,0.11704063203743043,0.32363972360024884,-0.11422584570570835,-0.915403467834533,0.7091720757693264,-0.07781594555891787,0.3834158826785029,0.3931081549528888,0.5546879933437059,-0.10018335009431906,1.3685385351397525,-1.4977831245517301,-0.45859203620112643,0.0033047482118787434,-1.1395138040661907,-0.2729608909702685,0
0.3207400884339705,-3.048194639857232,-0.7553573149627774,-1.695696115080805,0.8809766553866673,-0.3583995571070252,0.2614661223139197,-0.830133019332695,2.0724065060004984,0.6188600708424402,-1.5873131365994737,-1.4817424504916885,1.471575440562376,-1.6169593036892154,0.8066131110848137,0.6626186530780985,0.9276795198001493,1.007602598151033,2.073779892084533,-0.2024783102377041,0.03718136259932284,0.3796775029110608,-0.7244972930807969,1.196139994013178,1.134014833273259,-0.6722289622262119,1.9483019719452719,0.29753075868773365,2.0719320623631776,0.9698820718803202,2.0091735511090074,-0.9257098101939322,0.6769621154589253,0.09684673245926737,1.8497909299462783,0.8192813243448627,0.1107720047645771,0.7107234471405055,-0.05082402382899386,0.5378877097333876,0.3867854340324158,0.40476168658763545,-0.42005460131394434,0.09880587463577482,-0.05137810753868663,-0.6582888790440594,1.1231739193370924,-0.37532904682361057,-1.6713995224816327,-0.9053442493139116,1
0.2409958196177722,1.3043541848661246,1.2651966185823327,1.1869839144085743,1.585279739221495,0.7209922884434685,0.8086515551134509,-0.5876035995181792,1.7176330644563187,0.7212399927564581,-1.3279919908577194,1.1783026139093582,1.7437716658492948,-0.7756926691057228,1.1647679089805256,-0.11381441269468336,1.5642842801162207,1.6651698356379603,1.7010903612286672,-0.42236316147893616,0.2368894834161795,-0.3504575122420889,0.2899082465029702,-0.26869233360483846,1.761411898989756,0.37814881902721936,1.2475276191961941,1.0746942107854152,2.4455081815224142,1.5456215729416432,-0.8935113762068753,2.0093668212428337,-0.713152898226299,-1.8826433469235482,0.40138541344684575,1.0198300815476837,-0.6567219095082985,-0.7917582449814835,-0.25070986045318533,-0.6286684101480674,-0.803452257191593,0.2993814616852372,0.09792257210781508,-0.7338481813843806,-0.7418370281937424,-0.060067957290593395,0.32424224989862355,-0.7604662567647753,-1.3619722095570392,0.2005103589381288,1
0.3472471908411969,0.561923343929507,0.6900248396357348,0.9587205134697739,1.6334727497576262,1.3399937687981573,0.8574969747480223,-0.6647247133058952,1.3741184545874696,-0.2448064499194025,-0.47090365931561223,2.021135269151819,2.043581985837614,-0.4561779076818219,1.309102688438684,0.8279882958339208,1.6032355991939369,1.6282794295090026,2.5505769566203704,0.5402503499470698,0.29500383582648115,-3.1658648931206685,-0.20921022807063053,0.5021958479273801,1.488201262782518,0.9871596903717788,0.7075580082970512,0.7443688096893487,1.5830814006417886,1.5922457249034576,-0.43832115892803714,-0.31911256145911504,1.120400337854129,0.5340538652100045,0.15816683469785886,0.3112149004435066,-1.2754220497856432,-0.8387176331696001,0.48891162196819815,1.3149128839718804,-0.2788441984026794,-0.44317481606256104,0.4526914613346721,2.174484286707681,-0.21887487383423246,0.05399997803347643,1.2735996280098985,-0.8798528319839105,0.5568400193347673,0.5966294683663306,0
